name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"KarlAnthony Towns","Minnesota Timberwolves",2017-12-20,2017,3136195,1610612750,400975213,2,1,40,0,"Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",-27,9,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-10-17,2017,1966,1610612739,400974437,4,10,11,0,"Driving Layup Shot","2PT Field Goal",1,"Boston Celtics",16,5,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-19,2017,1966,1610612739,400975796,1,1,13,0,"Driving Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",3,-10,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-12-20,2017,3136195,1610612750,400975213,4,9,15,1,"Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",10,25,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2018-01-18,2017,6430,1610612750,400975411,1,10,30,0,"Driving Layup Shot","2PT Field Goal",3,"Houston Rockets",-27,15,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-01-17,2017,6475,1610612744,400975403,4,3,35,0,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",0,17,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2018-01-18,2017,3213,1610612738,400975409,2,0,12,0,"Driving Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",20,15,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-01-18,2017,3992,1610612745,400975411,3,8,34,0,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-11,15,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2018-01-24,2017,3136195,1610612750,400975454,1,9,48,1,"Driving Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",8,5,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-12-28,2017,3992,1610612745,400975263,1,2,53,0,"Driving Layup Shot","2PT Field Goal",3,"Boston Celtics",19,29,0,0.00,,0.00,0.00
"LaMarcus Aldridge","San Antonio Spurs",2017-10-21,2017,2983,1610612759,400974782,2,3,43,0,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",-5,13,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-12-27,2017,1966,1610612739,400975259,4,2,45,0,"Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",23,11,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-01-18,2017,3992,1610612745,400975411,2,8,04,1,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-11,4,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-01-18,2017,6606,1610612757,400975412,3,3,15,0,"Driving Layup Shot","2PT Field Goal",3,"Indiana Pacers",-25,24,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-01-18,2017,6606,1610612757,400975412,3,1,22,1,"Driving Layup Shot","2PT Field Goal",1,"Indiana Pacers",-11,6,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2017-10-21,2017,3012,1610612761,400974778,3,0,52,1,"Driving Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",-15,5,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-01-24,2017,3992,1610612745,400975452,2,4,21,1,"Driving Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-9,11,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-01-07,2017,3468,1610612760,400975334,2,5,33,1,"Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",2,11,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-12-05,2017,6606,1610612757,400975103,4,7,07,0,"Driving Layup Shot","2PT Field Goal",5,"Washington Wizards",36,43,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-12-20,2017,3992,1610612745,400975210,2,1,34,1,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-13,-4,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-01-18,2017,3992,1610612745,400975411,2,9,11,0,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-15,6,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-03-22,2017,3992,1610612745,400975820,5,0,30,0,"Driving Layup Shot","2PT Field Goal",0,"Detroit Pistons",3,9,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-02-27,2017,1966,1610612739,400975654,4,1,08,0,"Driving Layup Shot","2PT Field Goal",4,"Brooklyn Nets",24,34,0,0.00,,0.00,0.00
"DeMarcus Cousins","New Orleans Pelicans",2018-01-17,2017,4258,1610612740,400975400,4,4,48,1,"Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",1,19,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-03-30,2017,3992,1610612745,400975878,4,2,04,0,"Driving Layup Shot","2PT Field Goal",0,"Phoenix Suns",-1,7,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-01-17,2017,6583,1610612740,400975400,4,6,07,0,"Driving Layup Shot","2PT Field Goal",2,"Atlanta Hawks",7,26,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2017-12-27,2017,6442,1610612738,400975252,3,11,31,0,"Driving Layup Shot","2PT Field Goal",2,"Charlotte Hornets",-15,14,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-03,2017,1966,1610612739,400975683,3,7,12,0,"Driving Layup Shot","2PT Field Goal",1,"Denver Nuggets",14,14,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-04-11,2017,6606,1610612757,400975975,1,1,29,0,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",12,13,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2018-03-30,2017,1975,1610612760,400975879,1,6,42,0,"Driving Layup Shot","2PT Field Goal",1,"Denver Nuggets",-14,13,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-19,2017,1966,1610612739,400975796,2,1,00,1,"Driving Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",4,11,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2017-10-27,2017,3012,1610612761,400974827,2,2,23,0,"Driving Layup Shot","2PT Field Goal",3,"Los Angeles Lakers",31,16,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2018-02-08,2017,6442,1610612738,400975559,5,3,21,0,"Driving Layup Shot","2PT Field Goal",6,"Washington Wizards",39,51,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2017-12-20,2017,3012,1610612761,400975205,1,5,47,1,"Driving Layup Shot","2PT Field Goal",0,"Charlotte Hornets",-3,-1,0,0.00,,0.00,0.00
"Blake Griffin","Detroit Pistons",2018-02-07,2017,3989,1610612765,400975551,4,7,09,1,"Driving Layup Shot","2PT Field Goal",0,"Brooklyn Nets",-6,2,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-01-17,2017,3468,1610612760,400975406,1,6,03,0,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-16,-15,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-12-08,2017,1966,1610612739,400975120,4,2,05,0,"Driving Layup Shot","2PT Field Goal",0,"Indiana Pacers",-1,5,0,0.00,,0.00,0.00
"DeMarcus Cousins","New Orleans Pelicans",2018-01-17,2017,4258,1610612740,400975400,4,2,53,0,"Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",0,11,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-12-27,2017,3468,1610612760,400975258,2,9,10,0,"Driving Layup Shot","2PT Field Goal",1,"Toronto Raptors",9,13,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-12-02,2017,1966,1610612739,400975080,2,4,21,1,"Driving Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",15,16,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-12-20,2017,6606,1610612757,400975214,3,9,37,0,"Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",11,1,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2018-03-01,2017,3136195,1610612750,400975671,2,8,17,0,"Driving Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",11,21,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-01-24,2017,3992,1610612745,400975452,3,9,55,1,"Driving Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-8,11,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-10-21,2017,6606,1610612757,400974785,3,9,29,0,"Driving Layup Shot","2PT Field Goal",3,"Milwaukee Bucks",-20,29,0,0.00,,0.00,0.00
"Al Horford","Boston Celtics",2017-12-20,2017,3213,1610612738,400975207,1,6,48,0,"Driving Layup Shot","2PT Field Goal",1,"Miami Heat",6,8,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-03-30,2017,3468,1610612760,400975879,5,0,22,0,"Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",-24,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-12-20,2017,3992,1610612745,400975210,2,4,45,1,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",11,8,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-03-30,2017,6606,1610612757,400975883,4,2,31,0,"Driving Layup Shot","2PT Field Goal",0,"Los Angeles Clippers",-5,-2,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-04-10,2017,6475,1610612744,400975963,3,3,58,0,"Driving Layup Shot","2PT Field Goal",3,"Utah Jazz",29,26,0,0.00,,0.00,0.00
"Blake Griffin","Detroit Pistons",2018-02-03,2017,3989,1610612765,400975522,2,4,48,1,"Driving Layup Shot","2PT Field Goal",0,"Miami Heat",4,9,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-30,2017,1966,1610612739,400975877,1,0,35,0,"Driving Layup Shot","2PT Field Goal",4,"New Orleans Pelicans",40,15,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2018-02-08,2017,6442,1610612738,400975559,3,4,49,1,"Driving Layup Shot","2PT Field Goal",2,"Washington Wizards",-8,27,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-01-17,2017,3468,1610612760,400975406,2,1,00,0,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-6,10,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-03-30,2017,3992,1610612745,400975878,4,5,48,0,"Driving Layup Shot","2PT Field Goal",0,"Phoenix Suns",0,-3,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-03-18,2017,6606,1610612757,400975795,3,0,18,0,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",-13,17,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2018-04-03,2017,4237,1610612764,400975907,1,10,17,0,"Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",-6,27,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-12-20,2017,6606,1610612757,400975214,2,4,00,0,"Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-8,16,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2018-03-21,2017,6583,1610612740,0,2,5,18,0,"Driving Layup Shot","2PT Field Goal",4,"Indiana Pacers",38,25,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-01-17,2017,6475,1610612744,400975403,4,2,35,1,"Driving Layup Shot","2PT Field Goal",1,"Chicago Bulls",-8,15,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-12-20,2017,3992,1610612745,400975210,4,0,17,1,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-4,10,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-10-21,2017,3992,1610612745,400974783,1,8,07,1,"Driving Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-24,5,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2018-01-17,2017,4237,1610612764,400975399,2,3,50,0,"Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-11,5,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-04-07,2017,3468,1610612760,400975940,1,6,37,0,"Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",13,17,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-12-20,2017,3992,1610612745,400975210,4,0,54,1,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",19,9,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-03-30,2017,3992,1610612745,400975878,4,6,59,1,"Driving Layup Shot","2PT Field Goal",0,"Phoenix Suns",5,7,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2017-12-20,2017,3468,1610612760,400975211,2,4,38,1,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",4,11,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-12-02,2017,1966,1610612739,400975080,1,5,13,1,"Driving Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",9,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-03-30,2017,3992,1610612745,400975878,4,6,30,1,"Driving Layup Shot","2PT Field Goal",0,"Phoenix Suns",5,-1,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2018-01-13,2017,4237,1610612764,400975376,3,3,59,0,"Driving Layup Shot","2PT Field Goal",4,"Brooklyn Nets",-9,39,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-03-30,2017,6606,1610612757,400975883,3,2,42,0,"Driving Layup Shot","2PT Field Goal",4,"Los Angeles Clippers",44,-2,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-12-20,2017,3992,1610612745,400975210,1,6,19,0,"Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-23,8,0,0.00,,0.00,0.00
"KarlAnthony Towns","Minnesota Timberwolves",2017-12-27,2017,3136195,1610612750,400975256,1,7,16,0,"Driving Layup Shot","2PT Field Goal",5,"Denver Nuggets",-15,58,0,0.00,,0.00,0.00
"Paul Millsap","Denver Nuggets",2018-03-21,2017,3015,1610612743,0,3,4,21,1,"Driving Layup Shot","2PT Field Goal",3,"Chicago Bulls",30,8,0,0.00,,0.00,0.00
"Blake Griffin","LA Clippers",2018-01-24,2017,3989,1610612746,400975455,2,6,44,0,"Driving Layup Shot","2PT Field Goal",4,"Boston Celtics",-16,42,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2017-12-20,2017,6442,1610612738,400975207,4,1,12,1,"Driving Layup Shot","2PT Field Goal",5,"Miami Heat",5,56,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-03-30,2017,3992,1610612745,400975878,4,1,26,1,"Driving Layup Shot","2PT Field Goal",0,"Phoenix Suns",-3,2,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-12-20,2017,4251,1610612760,400975211,4,10,28,1,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",11,3,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-21,2017,1966,1610612739,0,3,10,37,1,"Driving Layup Shot","2PT Field Goal",1,"Toronto Raptors",11,4,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-10-21,2017,3975,1610612744,400974784,4,2,00,1,"Driving Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",-4,3,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-03-30,2017,3992,1610612745,400975878,1,11,04,0,"Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",2,19,0,0.00,,0.00,0.00
"Paul Millsap","Denver Nuggets",2018-03-30,2017,3015,1610612743,400975879,4,0,22,1,"Driving Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",22,13,0,0.00,,0.00,0.00
"DeMarcus Cousins","New Orleans Pelicans",2017-12-08,2017,4258,1610612740,400975124,1,8,07,1,"Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",-13,8,0,0.00,,0.00,0.00
"Carmelo Anthony","Oklahoma City Thunder",2017-12-05,2017,1975,1610612760,400975102,4,1,17,1,"Driving Layup Shot","2PT Field Goal",0,"Utah Jazz",3,8,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-12-20,2017,3992,1610612745,400975210,3,5,00,1,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-4,13,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-03-01,2017,6606,1610612757,400975671,3,4,48,0,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",3,15,0,0.00,,0.00,0.00
"Anthony Davis","New Orleans Pelicans",2017-12-27,2017,6583,1610612740,400975257,2,1,22,1,"Driving Layup Shot","2PT Field Goal",2,"Brooklyn Nets",25,9,0,0.00,,0.00,0.00
"Blake Griffin","LA Clippers",2018-01-17,2017,3989,1610612746,400975408,2,5,02,1,"Driving Layup Shot","2PT Field Goal",0,"Denver Nuggets",-8,5,0,0.00,,0.00,0.00
"Jimmy Butler","Minnesota Timberwolves",2017-12-27,2017,6430,1610612750,400975256,4,4,36,0,"Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",2,22,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2018-01-13,2017,4237,1610612764,400975376,3,2,41,0,"Driving Layup Shot","2PT Field Goal",1,"Brooklyn Nets",11,16,0,0.00,,0.00,0.00
"Blake Griffin","Detroit Pistons",2018-03-26,2017,3989,1610612765,400975850,1,4,24,1,"Driving Layup Shot","2PT Field Goal",4,"Los Angeles Lakers",41,22,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-01-12,2017,1966,1610612739,400975365,3,3,29,0,"Driving Layup Shot","2PT Field Goal",4,"Indiana Pacers",43,11,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-02-08,2017,6606,1610612757,400975560,2,2,46,0,"Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-12,1,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2018-02-08,2017,6442,1610612738,400975559,4,4,45,0,"Driving Layup Shot","2PT Field Goal",5,"Washington Wizards",45,31,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2018-01-20,2017,6606,1610612757,400975428,4,1,46,1,"Driving Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-6,11,0,0.00,,0.00,0.00
"Kyrie Irving","Boston Celtics",2018-02-08,2017,6442,1610612738,400975559,4,0,21,1,"Driving Layup Shot","2PT Field Goal",1,"Washington Wizards",12,15,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-03-21,2017,1966,1610612739,0,1,0,02,0,"Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",-9,23,0,0.00,,0.00,0.00
"Paul Millsap","Denver Nuggets",2018-03-30,2017,3015,1610612743,400975879,1,4,56,0,"Driving Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",5,8,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-03-30,2017,3992,1610612745,400975878,2,3,30,1,"Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",-6,13,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-12-03,2017,4251,1610612760,400975088,1,2,27,0,"Driving Layup Shot","2PT Field Goal",3,"San Antonio Spurs",19,25,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2017-10-28,2017,6606,1610612757,400974834,2,0,00,0,"Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",-13,10,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2018-02-14,2017,3992,1610612745,400975606,1,9,27,0,"Driving Layup Shot","2PT Field Goal",4,"Sacramento Kings",-36,25,0,0.00,,0.00,0.00
"Paul George","Oklahoma City Thunder",2017-12-03,2017,4251,1610612760,400975088,4,1,05,0,"Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",1,15,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2018-04-03,2017,6475,1610612744,400975909,2,1,53,0,"Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",15,4,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-03-30,2017,3468,1610612760,400975879,4,5,04,0,"Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",-5,27,0,0.00,,0.00,0.00
"DeMarcus Cousins","New Orleans Pelicans",2018-01-17,2017,4258,1610612740,400975400,4,8,34,1,"Driving Layup Shot","2PT Field Goal",3,"Atlanta Hawks",14,27,0,0.00,,0.00,0.00
"John Wall","Washington Wizards",2018-01-12,2017,4237,1610612764,400975366,1,2,29,1,"Driving Layup Shot","2PT Field Goal",1,"Orlando Magic",-17,2,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2017-10-25,2017,1966,1610612739,400974809,1,4,47,0,"Driving Layup Shot","2PT Field Goal",6,"Brooklyn Nets",-54,34,0,0.00,,0.00,0.00
"Russell Westbrook","Oklahoma City Thunder",2018-03-30,2017,3468,1610612760,400975879,3,7,19,0,"Driving Layup Shot","2PT Field Goal",0,"Denver Nuggets",-5,0,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2017-11-19,2017,3012,1610612761,400974988,1,9,47,1,"Driving Layup Shot","2PT Field Goal",2,"Washington Wizards",27,-5,0,0.00,,0.00,0.00
"LeBron James","Cleveland Cavaliers",2018-02-03,2017,1966,1610612739,400975525,2,4,48,0,"Driving Layup Shot","2PT Field Goal",0,"Houston Rockets",3,6,0,0.00,,0.00,0.00
